gni	ni	0.0588235294117647
gnize	nize	0.0909090909090909
nized	nized	0.9545454545454546
gniz	niz	0.08695652173913045
cogn	con	0.08333333333333333
recog	reco	0.08695652173913045
ecog	eco	0.08695652173913045
cogni	coni	0.08333333333333333
cog	co	0.08333333333333333
enti	ainti	0.043478260869565216
ntio	ntio	0.7692307692307693
ent	aint	0.005934718100890209
e	ai	0.0006403415154749201
men	main	0.010152284263959392
me	mai	0.006250000000000002
nti	nti	0.7
me	ma	0.025
en	ain	0.004149377593360997
ment	maint	0.012578616352201259
ntion	ntion	0.8
nti	inti	0.028571428571428577
nt	int	0.003448275862068966
⟬men	⟬main	0.0909090909090909
tione	tione	0.8148148148148148
⟬me	⟬ma	0.0625
ntio	intio	0.07692307692307693
⟬me	⟬mai	0.041666666666666664
tatio	datio	0.06666666666666667
itat	idat	0.04651162790697675
edita	edida	0.09523809523809525
cred	cred	0.875
dit	did	0.047619047619047616
dita	dida	0.09523809523809525
credi	credi	0.9090909090909091
⟬accr	⟬accr	0.9523809523809523
ccred	ccred	0.9523809523809523
edit	edid	0.07999999999999999
ta	da	0.008438818565400841
redit	redid	0.0909090909090909
ita	ida	0.03278688524590164
accre	accre	0.9523809523809523
tati	dati	0.05000000000000001
itati	idati	0.07407407407407407
ditat	didat	0.09523809523809525
tat	dat	0.033898305084745756
edi	edi	0.75
redi	redi	0.8148148148148148
ccr	ccr	0.9523809523809523
accr	accr	0.9523809523809523
it	id	0.004854368932038834
ccre	ccre	0.9523809523809523
cre	cre	0.7941176470588235
thin	tin	0.0625
very	very	0.7857142857142857
eryth	eryt	0.0909090909090909
ythin	ytin	0.08695652173913045
ryth	ryt	0.0909090909090909
thi	ti	0.09523809523809525
ryt	ryt	0.9090909090909091
yth	yt	0.08333333333333333
ythi	yti	0.08695652173913045
thing	ting	0.06896551724137931
hin	in	0.09523809523809525
yt	yt	0.8787878787878788
rythi	ryti	0.0909090909090909
every	every	0.875
veryt	veryt	0.9090909090909091
hing	ing	0.12121212121212123
th	t	0.07983193277310924
eryt	eryt	0.9090909090909091
ill	il	0.2
illar	ilar	0.15625
pilla	pila	0.15625
⟬cat	⟬catt	0.11627906976744189
cat	catt	0.0892857142857143
erp	erp	0.7441860465116279
ater	atter	0.12195121951219512
llar	lar	0.15151515151515155
lar	ar	0.10447761194029852
ate	atte	0.035398230088495575
terp	tterp	0.14705882352941177
erp	terp	0.11627906976744189
erpi	erpi	0.75
at	att	0.02177858439201452
rpi	rpi	0.84375
cate	catte	0.11363636363636362
erpil	erpil	0.84375
rpill	rpil	0.15625
illa	ila	0.1891891891891892
la	a	0.061224489795918366
rpil	rpil	0.84375
lla	la	0.23255813953488372
pill	pil	0.15625
erpi	terpi	0.1388888888888889
appea	appe	0.13513513513513517
ea	e	0.14130434782608695
pea	pe	0.13636363636363635
ppear	pper	0.1388888888888889
ear	er	0.08860759493670887
appe	appe	0.6470588235294118
ppe	ppe	0.7142857142857143
ara	ra	0.07142857142857141
aranc	ranc	0.1153846153846154
⟬appe	⟬appe	0.9642857142857143
peara	pera	0.12000000000000001
ar	r	0.029288702928870286
earan	eran	0.1153846153846154
aran	ran	0.12500000000000003
ppea	ppe	0.13157894736842102
pear	per	0.12195121951219512
eara	era	0.09677419354838708
beli	beli	0.92
elie	eli	0.12121212121212123
⟬bel	⟬bel	0.9696969696969697
ieves	ives	0.08333333333333333
lie	li	0.08510638297872339
ev	v	0.11235955056179775
belie	beli	0.13793103448275862
iev	iv	0.14545454545454545
ieve	ive	0.17777777777777776
bel	bel	0.868421052631579
eves	ves	0.09523809523809525
eliev	eliv	0.12903225806451615
liev	liv	0.12903225806451615
eli	eli	0.7804878048780488
lieve	live	0.13793103448275862
ves	ves	0.90625
eve	ve	0.16666666666666669
⟬beli	⟬beli	0.9583333333333334
bsta	bsta	0.8928571428571429
ac	anc	0.0144927536231884
ta	tan	0.008438818565400841
obs	obs	0.8846153846153846
sta	stan	0.030303030303030304
⟬obs	⟬obs	0.8846153846153846
obsta	obsta	0.9545454545454546
stac	stanc	0.08695652173913045
cles	ncles	0.08695652173913045
c	nc	0.0025380710659898475
a	an	0.001616553507921113
acl	ancl	0.08695652173913045
tac	tanc	0.07692307692307693
cl	ncl	0.03333333333333333
obst	obst	0.9565217391304348
acle	ancle	0.08695652173913045
tacl	tancl	0.08695652173913045
⟬ob	⟬ob	0.9629629629629629
cle	ncle	0.05555555555555554
cle	cle	0.6666666666666666
cl	cl	0.7
⟬obst	⟬obst	0.9565217391304348
bsta	bstan	0.07142857142857141
cles	cles	0.8695652173913043
fflu	fful	0.09523809523809525
⟬efflu	⟬efful	0.09523809523809525
fluenc	fulenc	0.09523809523809525
flue	fule	0.08695652173913045
efflue	effule	0.09523809523809525
fluen	fulen	0.08695652173913045
lue	ule	0.08695652173913045
lu	ul	0.04838709677419353
luenc	ulenc	0.0909090909090909
fflue	ffule	0.09523809523809525
ffluen	ffulen	0.09523809523809525
flu	ful	0.08333333333333333
luence	ulence	0.09523809523809525
efflu	efful	0.09523809523809525
luen	ulen	0.08695652173913045
am	aim	0.04807692307692307
bla	blai	0.10714285714285714
⟬bla	⟬bla	0.875
bla	bla	0.7857142857142857
⟬bl	⟬bl	0.9545454545454546
⟬bla	⟬blai	0.12500000000000003
me	im	0.006250000000000002
lame	laim	0.08695652173913045
blam	blaim	0.13636363636363635
lam	laim	0.14285714285714285
ame	aim	0.04444444444444445
theis	thies	0.13043478260869565
heism	hiesm	0.09523809523809525
⟬athei	⟬athie	0.13636363636363635
eism	iesm	0.09523809523809525
athei	athie	0.13043478260869565
atheis	athies	0.13636363636363635
⟬ath	⟬ath	0.96
sm	sm	0.7547169811320755
thei	thie	0.15384615384615385
theism	thiesm	0.09523809523809525
heis	hies	0.13043478260869565
eis	ies	0.16666666666666669
hei	hie	0.17857142857142858
erspe	respe	0.09523809523809525
per	pre	0.06593406593406592
pecti	pecti	0.9565217391304348
ersp	resp	0.09523809523809525
ers	res	0.030303030303030304
erspec	respec	0.09523809523809525
⟬pers	⟬pres	0.057142857142857134
perspe	prespe	0.09523809523809525
⟬persp	⟬presp	0.09523809523809525
⟬per	⟬pre	0.0909090909090909
pers	pres	0.05263157894736841
persp	presp	0.09523809523809525
ec	e	0.016528925619834708
Con	con	0.09523809523809525
Conne	conne	0.09523809523809525
onne	onne	0.8148148148148148
onnec	onne	0.08333333333333333
nect	net	0.08333333333333333
ticut	ticut	0.9523809523809523
⟬Con	⟬con	0.09523809523809525
ectic	etic	0.08695652173913045
ct	t	0.0915032679738562
Co	co	0.09523809523809525
ect	et	0.040540540540540536
ecti	eti	0.054054054054054064
Conn	conn	0.09523809523809525
⟬Co	⟬co	0.09523809523809525
nnec	nne	0.0588235294117647
nec	ne	0.043478260869565216
nnect	nnet	0.08333333333333333
icut	icut	0.9523809523809523
cticu	ticu	0.09523809523809525
ticu	ticu	0.9
ctic	tic	0.16666666666666669
⟬Conn	⟬conn	0.09523809523809525
cti	ti	0.09333333333333334
necti	neti	0.0909090909090909
ubl	ub	0.08955223880597013
ublic	ubic	0.13157894736842102
publi	pubi	0.10000000000000002
lica	ica	0.12121212121212123
lican	ican	0.10714285714285714
lic	ic	0.11475409836065574
publ	pub	0.09523809523809525
ubli	ubi	0.09523809523809525
blic	bic	0.12500000000000003
epubl	epub	0.1388888888888889
blica	bica	0.10714285714285714
ican	ican	0.7714285714285715
ain	an	0.08450704225352113
main	man	0.07692307692307693
ainta	anta	0.07142857142857141
⟬main	⟬man	0.07999999999999999
mai	ma	0.07407407407407407
intai	ntai	0.0909090909090909
ained	ained	0.9523809523809523
inta	nta	0.07999999999999999
ntain	ntain	0.8214285714285714
int	nt	0.03571428571428572
taine	taine	0.9523809523809523
maint	mant	0.07999999999999999
aine	aine	0.9523809523809523
aint	ant	0.07894736842105263
ntai	ntai	0.7931034482758621
⟬mai	⟬ma	0.07692307692307693
ined	ined	0.9166666666666666
hrop	hro	0.08695652173913045
orphi	orphi	0.9523809523809523
opom	om	0.09523809523809525
⟬anth	⟬anth	0.9565217391304348
phiz	phiz	0.9523809523809523
op	o	0.023076923076923078
nthr	nthr	0.9565217391304348
⟬ant	⟬ant	0.96
opo	o	0.07142857142857141
hiza	hiza	0.9523809523809523
iza	iza	0.8571428571428571
omo	mo	0.09677419354838708
pomor	mor	0.09523809523809525
nthro	nthro	0.9565217391304348
hizat	hizat	0.9523809523809523
anth	anth	0.9565217391304348
hr	hr	0.8157894736842105
za	za	0.8275862068965517
rphi	rphi	0.9523809523809523
omorp	morp	0.09523809523809525
phiza	phiza	0.9523809523809523
izat	izat	0.9230769230769231
thr	thr	0.8823529411764706
rop	ro	0.03773584905660377
omor	mor	0.12500000000000003
po		0.01183431952662722
ropo	ro	0.07407407407407407
hropo	hro	0.08695652173913045
zat	zat	0.9230769230769231
zati	zati	0.9230769230769231
ropom	rom	0.09523809523809525
anthr	anthr	0.9565217391304348
opomo	omo	0.09523809523809525
izati	izati	0.9230769230769231
throp	thro	0.08695652173913045
rphiz	rphiz	0.9523809523809523
hiz	hiz	0.9523809523809523
om	m	0.011070110701107014
pomo	mo	0.09523809523809525
hro	hro	0.9285714285714286
pom	m	0.0909090909090909
thro	thro	0.9629629629629629
zatio	zatio	0.9230769230769231
⟬Eu	⟬eu	0.20833333333333334
Euro	eur	0.08695652173913045
uro	ur	0.08333333333333333
⟬Euro	⟬eur	0.08695652173913045
⟬E	⟬e	0.24
ean	ean	0.6590909090909091
opean	pean	0.08333333333333333
urop	urp	0.08333333333333333
ropea	rpea	0.08333333333333333
ope	pe	0.0625
pea	pea	0.6590909090909091
Eu	eu	0.20833333333333334
⟬Eur	⟬eur	0.20833333333333334
rop	rp	0.03773584905660377
Europ	eurp	0.08333333333333333
opea	pea	0.08333333333333333
E	e	0.24
pean	pean	0.8695652173913043
urope	urpe	0.08333333333333333
Eur	eur	0.20833333333333334
rope	rpe	0.07692307692307693
op	p	0.04615384615384616
ssian	ssion	0.0909090909090909
Russi	russi	0.13636363636363635
ussia	ussio	0.09523809523809525
ssia	ssio	0.09523809523809525
ia	io	0.024154589371980676
sia	sio	0.07142857142857141
ussi	ussi	0.9545454545454546
ian	ion	0.06666666666666667
R	r	0.17391304347826086
an	on	0.016563146997929604
Rus	rus	0.13636363636363635
⟬Rus	⟬rus	0.13636363636363635
Ru	ru	0.13636363636363635
⟬Russ	⟬russ	0.13636363636363635
⟬R	⟬r	0.17391304347826086
uss	uss	0.92
Russ	russ	0.13636363636363635
sian	sion	0.08333333333333333
⟬Ru	⟬ru	0.13636363636363635
unoff	inoff	0.0909090909090909
icial	icial	0.6470588235294118
⟬un	⟬in	0.029126213592233018
nof	nof	0.9545454545454546
ficia	ficia	0.6666666666666666
u	i	0.008481110254433308
fici	fici	0.5348837209302325
noff	noff	0.9545454545454546
unof	inof	0.0909090909090909
offic	offic	0.896551724137931
uno	ino	0.07999999999999999
⟬u	⟬i	0.025
noffi	noffi	0.9545454545454546
offi	offi	0.896551724137931
un	in	0.020304568527918777
⟬uno	⟬ino	0.0909090909090909
⟬unof	⟬inof	0.0909090909090909
ffici	ffici	0.6111111111111112
oroid	oriod	0.09523809523809525
⟬tor	⟬tor	0.9259259259259259
roida	rioda	0.09523809523809525
toroid	toriod	0.09523809523809525
roid	riod	0.17391304347826086
oroida	orioda	0.09523809523809525
oi	io	0.0909090909090909
oida	ioda	0.09523809523809525
roi	rio	0.17391304347826086
toroi	torio	0.09523809523809525
oroi	orio	0.09523809523809525
⟬toroi	⟬torio	0.09523809523809525
oid	iod	0.16666666666666669
roidal	riodal	0.09523809523809525
dal	dal	0.8076923076923077
oidal	iodal	0.09523809523809525
eers	rers	0.08333333333333333
reer	rrer	0.0909090909090909
re	rr	0.003034901365705615
eer	rer	0.05263157894736841
ree	rre	0.04651162790697675
areer	arrer	0.09523809523809525
caree	carre	0.09523809523809525
aree	arre	0.0909090909090909
ee	re	0.02678571428571428
are	arr	0.05555555555555554
reers	rrers	0.09523809523809525
care	carr	0.07999999999999999
e	r	0.0010672358591248667
⟬care	⟬carr	0.0909090909090909
noeu	neou	0.13793103448275862
vri	vri	0.9523809523809523
manoeu	maneou	0.17391304347826086
oeuv	eouv	0.12121212121212123
anoe	aneo	0.13793103448275862
oeuvri	eouvri	0.09523809523809525
manoe	maneo	0.13793103448275862
uvri	uvri	0.9523809523809523
vr	vr	0.8518518518518519
noeuvr	neouvr	0.17391304347826086
noeuv	neouv	0.13793103448275862
oeu	eou	0.13333333333333333
noe	neo	0.13793103448275862
vring	vring	0.9523809523809523
anoeuv	aneouv	0.17391304347826086
oeuvr	eouvr	0.16666666666666669
⟬manoe	⟬maneo	0.17391304347826086
anoeu	aneou	0.13793103448275862
oe	eo	0.1627906976744186
uvr	uvr	0.8461538461538461
uv	uv	0.8780487804878049
uvrin	uvrin	0.9523809523809523
vrin	vrin	0.9523809523809523
ri	rid	0.007614213197969545
iger	idger	0.13043478260869565
refr	refr	0.9545454545454546
fri	frid	0.12000000000000001
gera	gera	0.65625
efri	efri	0.875
⟬refr	⟬refr	0.9545454545454546
fr	fr	0.9
rige	ridge	0.13636363636363635
ig	idg	0.023809523809523808
ige	idge	0.1153846153846154
refri	refri	0.9545454545454546
gerat	gerat	0.8076923076923077
frig	fridg	0.13636363636363635
gera	dgera	0.09374999999999999
rig	ridg	0.07317073170731705
erato	erato	0.9523809523809523
fri	fri	0.84
efri	efrid	0.12500000000000003
ger	dger	0.07142857142857141
efr	efr	0.9545454545454546
plan	plan	0.9130434782608695
anne	ane	0.09523809523809525
⟬pl	⟬pl	0.9642857142857143
lann	lan	0.09523809523809525
lanne	lane	0.09523809523809525
nne	ne	0.3
⟬plan	⟬plan	0.9523809523809523
⟬pla	⟬pla	0.9259259259259259
plann	plan	0.09523809523809525
nned	ned	0.09523809523809525
anned	aned	0.09523809523809525
pla	pla	0.8055555555555556
upo	apo	0.09523809523809525
upon	apon	0.09523809523809525
⟬up	⟬ap	0.07999999999999999
⟬upo	⟬apo	0.09523809523809525
⟬upon	⟬apon	0.09523809523809525
⟬u	⟬a	0.01666666666666667
⟬sines	⟬sinse	0.09523809523809525
sines	sinse	0.07407407407407407
nes	nse	0.036363636363636355
ines	inse	0.05263157894736841
lisher	lishre	0.07999999999999999
her	hre	0.021276595744680854
blish	blish	0.6744186046511628
sher	shre	0.04444444444444445
isher	ishre	0.048780487804878044
done	done	0.9523809523809523
⟬aban	⟬abon	0.20833333333333334
aband	abond	0.20833333333333334
⟬aba	⟬abo	0.2
ba	bo	0.07142857142857141
ando	ondo	0.1724137931034483
and	ond	0.09259259259259259
aban	abon	0.2
andon	ondon	0.2
doned	doned	0.9523809523809523
bando	bondo	0.2
ndo	ndo	0.9375
ndon	ndon	0.96
ban	bon	0.16129032258064513
don	don	0.896551724137931
ndone	ndone	0.9523809523809523
aba	abo	0.2
band	bond	0.17857142857142858
ome	omone	0.047619047619047616
eno	neno	0.04444444444444445
enom	enomo	0.07142857142857141
m	mo	0.0016012810248198562
om	omon	0.007380073800738007
en	onen	0.004149377593360997
non	non	0.8709677419354839
e	one	0.0006403415154749201
eno	eno	0.6666666666666666
eno	oneno	0.04444444444444445
heno	heno	0.9259259259259259
nom	nomo	0.048780487804878044
me	mone	0.006250000000000002
⟬phen	⟬phen	0.9615384615384616
en	nen	0.004149377593360997
e	ne	0.0014941302027748134
m	mon	0.0016012810248198562
enon	nenon	0.08333333333333333
men	monen	0.010152284263959392
enom	enom	0.8571428571428571
	on	0.0043140638481449535
henom	henom	0.96
nom	nomon	0.048780487804878044
om	omo	0.007380073800738007
phen	phen	0.9615384615384616
enon	enon	0.8333333333333334
pheno	pheno	0.9615384615384616
⟬phe	⟬phe	0.9259259259259259
s	x	0.000750187546886722
⟬esp	⟬exp	0.0909090909090909
sp	xp	0.018867924528301883
espe	expe	0.07407407407407407
iall	iall	0.7058823529411765
esp	exp	0.03846153846153846
es	ex	0.003395585738539899
ially	ially	0.7058823529411765
speci	xpeci	0.06451612903225806
spe	xpe	0.037037037037037035
⟬es	⟬ex	0.06451612903225806
spec	xpec	0.05263157894736841
espec	expec	0.07999999999999999
⟬espe	⟬expe	0.0909090909090909
ciall	ciall	0.7333333333333333
⟬co	⟬oc	0.010101010101010102
count	ocunt	0.11111111111111109
ntrie	ntrie	0.88
cou	ocu	0.07142857142857141
⟬count	⟬ocunt	0.13636363636363635
countr	ocuntr	0.13636363636363635
⟬cou	⟬ocu	0.07894736842105263
⟬coun	⟬ocun	0.08823529411764706
co	oc	0.009732360097323598
untri	untri	0.88
coun	ocun	0.08823529411764706
rr	rrr	0.013071895424836605
larr	larrr	0.0909090909090909
arr	arrr	0.03846153846153846
⟬lar	⟬lar	0.9166666666666666
⟬larr	⟬larr	0.9523809523809523
y	ry	0.0026178010471204186
ry	rry	0.014814814814814814
larr	larr	0.9090909090909091
arry	arrry	0.0909090909090909
rry	rrry	0.0909090909090909
oh	hoh	0.10000000000000002
ohol	ohol	0.7857142857142857
oho	oho	0.7857142857142857
oho	hoho	0.10714285714285714
hol	hol	0.7857142857142857
co	cho	0.0072992700729927
alc	alc	0.7567567567567568
oholi	oholi	0.9130434782608695
alco	alcho	0.10714285714285714
alc	alch	0.08108108108108107
lcoh	lchoh	0.11111111111111109
ohol	hohol	0.10714285714285714
holic	holic	0.88
lco	lcho	0.10714285714285714
⟬alc	⟬alch	0.10714285714285714
coh	choh	0.11111111111111109
coho	choho	0.11111111111111109
oli	oli	0.7619047619047619
⟬alc	⟬alc	0.8928571428571429
olic	olic	0.8148148148148148
holi	holi	0.8461538461538461
oh	oh	0.8333333333333334
lc	lch	0.07317073170731705
o	ho	0.0029940119760479057
expe	expe	0.8666666666666667
onar	onar	0.96
pedi	pedi	0.9130434782608695
exp	exp	0.8809523809523809
ionar	onar	0.12000000000000001
diti	dit	0.10256410256410255
onary	onary	0.9166666666666666
ditio	dito	0.11428571428571427
editi	edit	0.0909090909090909
dit	dit	0.7380952380952381
pedit	pedit	0.9090909090909091
iona	ona	0.13513513513513517
tiona	tona	0.1020408163265306
xpe	xpe	0.8666666666666667
xp	xp	0.8809523809523809
xpedi	xpedi	0.9090909090909091
xped	xped	0.9090909090909091
edit	edit	0.84
⟬exp	⟬exp	0.8809523809523809
⟬expe	⟬expe	0.896551724137931
ped	ped	0.7741935483870968
nary	nary	0.8888888888888888
exped	exped	0.9090909090909091
⟬inco	⟬inco	0.9444444444444444
ncomp	ncomp	0.9354838709677419
nco	nco	0.9534883720930233
ncom	ncom	0.9375
inco	inco	0.9444444444444444
incom	incom	0.9333333333333333
ai	i	0.07079646017699115
ised	ised	0.7142857142857143
⟬rai	⟬ri	0.09523809523809525
rai	ri	0.06666666666666667
aise	ise	0.09523809523809525
⟬ra	⟬r	0.07407407407407407
ais	is	0.06896551724137931
⟬rais	⟬ris	0.09523809523809525
rais	ris	0.09523809523809525
aised	ised	0.09523809523809525
sed	sed	0.6612903225806451
ise	ise	0.5925925925925926
raise	rise	0.09523809523809525
libe	labe	0.0909090909090909
ibe	abe	0.06896551724137931
⟬cali	⟬cala	0.09523809523809525
cali	cala	0.09523809523809525
alibe	alabe	0.09523809523809525
li	la	0.017699115044247784
iber	aber	0.0909090909090909
lib	lab	0.10000000000000002
alib	alab	0.09523809523809525
calib	calab	0.09523809523809525
liber	laber	0.0909090909090909
ali	ala	0.03278688524590164
capt	capt	0.9545454545454546
ptur	ptur	0.9130434782608695
ure	ur	0.06
captu	captu	0.9545454545454546
ptu	ptu	0.9565217391304348
aptu	aptu	0.9545454545454546
red	rd	0.05128205128205127
apt	apt	0.9545454545454546
aptur	aptur	0.9090909090909091
⟬capt	⟬capt	0.9545454545454546
ture	tur	0.04444444444444445
pture	ptur	0.08695652173913045
ured	urd	0.07692307692307693
tured	turd	0.07999999999999999
ilgr	ilgr	0.9545454545454546
ima	imma	0.07894736842105263
imag	immag	0.11111111111111109
grim	grimm	0.12500000000000003
⟬pilg	⟬pilg	0.9545454545454546
ilg	ilg	0.9545454545454546
ilgri	ilgri	0.9545454545454546
lgri	lgri	0.9545454545454546
lgr	lgr	0.9545454545454546
lg	lg	0.9259259259259259
ag	mag	0.03361344537815126
pilgr	pilgr	0.9545454545454546
⟬pil	⟬pil	0.9545454545454546
ages	ages	0.9130434782608695
a	ma	0.0012932428063368905
pilg	pilg	0.9545454545454546
mag	mmag	0.11428571428571427
age	mage	0.07547169811320754
rim	rim	0.7878787878787878
rim	rimm	0.0909090909090909
lgrim	lgrim	0.9545454545454546
im	imm	0.056737588652482275
ages	mages	0.08695652173913045
ma	mma	0.021276595744680854
rima	rimma	0.13043478260869565
mage	mmage	0.17391304347826086
grim	grim	0.875
vat	vt	0.06666666666666667
riva	riv	0.08695652173913045
priva	priv	0.09523809523809525
ate	te	0.01327433628318584
ivate	ivte	0.09523809523809525
iva	iv	0.06666666666666667
vate	vte	0.07999999999999999
ivat	ivt	0.0909090909090909
va	v	0.05555555555555554
rivat	rivt	0.0909090909090909
crèc	crec	0.09523809523809525
rèc	rec	0.09523809523809525
crèch	crech	0.09523809523809525
rèch	rech	0.09523809523809525
èch	ech	0.09523809523809525
rèche	reche	0.09523809523809525
crè	cre	0.09523809523809525
èche	eche	0.09523809523809525
⟬crèc	⟬crec	0.09523809523809525
è	e	0.09523809523809525
⟬crè	⟬cre	0.09523809523809525
rè	re	0.09523809523809525
èc	ec	0.09523809523809525
ecess	ecess	0.7777777777777778
itat	iat	0.09302325581395347
sitat	siat	0.09523809523809525
cess	cess	0.36231884057971014
tat	at	0.10169491525423731
⟬nec	⟬nec	0.8387096774193549
tate	ate	0.11428571428571427
sita	sia	0.09523809523809525
essit	essi	0.0909090909090909
⟬ne	⟬ne	0.9333333333333333
⟬nece	⟬nece	0.9565217391304348
ssit	ssi	0.0909090909090909
sit	si	0.043478260869565216
ssita	ssia	0.09523809523809525
itate	iate	0.13333333333333333
ita	ia	0.0983606557377049
cessi	cessi	0.6896551724137931
ompu	ompu	0.88
lsory	lsery	0.0909090909090909
uls	uls	0.9130434782608695
lsor	lser	0.0909090909090909
sor	ser	0.13636363636363635
so	se	0.048780487804878044
ulsor	ulser	0.0909090909090909
sory	sery	0.0909090909090909
lso	lse	0.08333333333333333
ulso	ulse	0.0909090909090909
ory	ery	0.05555555555555554
ompul	ompul	0.9545454545454546
pulso	pulse	0.0909090909090909
mpu	mpu	0.9166666666666666
compu	compu	0.88
puls	puls	0.9545454545454546
mpul	mpul	0.9545454545454546
mpuls	mpuls	0.9545454545454546
cess	es	0.05797101449275362
cessf	esf	0.08823529411764706
cces	ces	0.32
succe	suce	0.37735849056603776
ucc	uc	0.3387096774193548
succ	suc	0.32786885245901637
⟬succ	⟬suc	0.3137254901960784
ccess	ces	0.08510638297872339
ucces	uces	0.37209302325581395
ces	es	0.1702127659574468
ucce	uce	0.3508771929824561
quar	quar	0.8076923076923077
rt	r	0.0846153846153846
arte	are	0.07999999999999999
rter	rer	0.08333333333333333
uart	uar	0.08333333333333333
art	ar	0.0983606557377049
uarte	uare	0.08333333333333333
arter	arer	0.08333333333333333
rte	re	0.09677419354838708
quart	quar	0.08333333333333333
ter	er	0.021739130434782608
dquar	dquar	0.8333333333333334
creme	crame	0.09523809523809525
eme	ame	0.08235294117647059
reme	rame	0.06666666666666667
ncre	ncra	0.07999999999999999
rem	ram	0.04000000000000001
emen	amen	0.0588235294117647
crem	cram	0.09523809523809525
incr	incr	0.9166666666666666
⟬incr	⟬incr	0.9565217391304348
remen	ramen	0.08695652173913045
ncrem	ncram	0.09523809523809525
ement	ament	0.0625
incre	incra	0.08695652173913045
cre	cra	0.08823529411764706
tur	tar	0.026666666666666665
ttura	ttara	0.0909090909090909
tu	ta	0.015625000000000007
tural	taral	0.06666666666666667
ttu	tta	0.0909090909090909
uttur	uttar	0.0909090909090909
utt	utt	0.9130434782608695
guttu	gutta	0.0909090909090909
ttur	ttar	0.0909090909090909
ural	aral	0.0625
ura	ara	0.03508771929824561
gut	gut	0.9545454545454546
⟬gu	⟬gu	0.8333333333333334
ur	ar	0.008196721311475409
gutt	gutt	0.9545454545454546
⟬gutt	⟬gutt	0.9545454545454546
⟬gut	⟬gut	0.9545454545454546
tura	tara	0.060606060606060615
uttu	utta	0.0909090909090909
ttem	ttem	0.9230769230769231
emp	em	0.12500000000000003
temp	tem	0.14634146341463414
pt	t	0.07936507936507935
atte	atte	0.9354838709677419
pting	ting	0.0909090909090909
empt	emt	0.18518518518518515
⟬atte	⟬atte	0.9354838709677419
mp	m	0.05797101449275362
ptin	tin	0.0909090909090909
⟬att	⟬att	0.8205128205128205
mpti	mti	0.0909090909090909
mpt	mt	0.1724137931034483
ttemp	ttem	0.19230769230769232
empti	emti	0.0909090909090909
mptin	mtin	0.0909090909090909
tempt	temt	0.19230769230769232
att	att	0.8095238095238095
attem	attem	0.9230769230769231
pti	ti	0.05128205128205127
⟬re	⟬irre	0.0075471698113207565
rdl	rdl	0.9523809523809523
⟬r	⟬ir	0.006920415224913494
reg	irreg	0.0588235294117647
⟬	⟬i	0.0009505703422053229
egar	egar	0.9130434782608695
ega	rega	0.07142857142857141
ardle	ardle	0.9523809523809523
e	re	0.002774813233724652
r	irr	0.0006937218175511618
ega	ega	0.8571428571428571
gardl	gardl	0.9523809523809523
dl	dl	0.7777777777777778
reg	rreg	0.0588235294117647
egard	egard	0.9545454545454546
eg	reg	0.016260162601626025
⟬r	⟬irr	0.006920415224913494
re	rre	0.012139605462822462
re	irre	0.003034901365705615
dle	dle	0.9090909090909091
rega	rrega	0.08333333333333333
ardl	ardl	0.9523809523809523
rdles	rdles	0.9523809523809523
dles	dles	0.9090909090909091
dless	dless	0.9523809523809523
egar	regar	0.08695652173913045
rdle	rdle	0.9523809523809523
⟬stat	⟬stat	0.9130434782608695
tate	tat	0.057142857142857134
stat	stat	0.8666666666666667
state	stat	0.07999999999999999
atem	atm	0.08695652173913045
teme	tme	0.09523809523809525
temen	tmen	0.09523809523809525
ateme	atme	0.09523809523809525
tem	tm	0.04444444444444445
⟬sta	⟬sta	0.96
tatem	tatm	0.09523809523809525
back	bakc	0.07692307692307693
⟬back	⟬bakc	0.07999999999999999
ck	kc	0.05555555555555554
⟬ba	⟬ba	0.9032258064516129
ack	akc	0.0625
nan	nen	0.14634146341463414
ina	ine	0.05063291139240507
minan	minen	0.09523809523809525
inan	inen	0.08333333333333333
mina	mine	0.060606060606060615
nant	nent	0.1724137931034483
inant	inent	0.09523809523809525
na	ne	0.05314009661835749
omina	omine	0.07999999999999999
⟬Z	⟬s	0.09523809523809525
oni	oni	0.7894736842105263
ioni	ioni	0.92
Zio	sio	0.09523809523809525
Zioni	sioni	0.09523809523809525
Z	s	0.09523809523809525
ionis	ionis	0.9523809523809523
onist	onist	0.8695652173913043
Zion	sion	0.09523809523809525
⟬Zio	⟬sio	0.09523809523809525
⟬Zi	⟬si	0.09523809523809525
Zi	si	0.09523809523809525
⟬Zion	⟬sion	0.09523809523809525
onis	onis	0.8695652173913043
nine	nine	0.7407407407407407
anin	anin	0.875
a	na	0.002909796314258002
ani	nani	0.05000000000000001
anine	anine	0.9523809523809523
anin	nanin	0.08333333333333333
guan	gunan	0.09523809523809525
⟬gua	⟬guna	0.05555555555555554
gua	guna	0.05000000000000001
ani	ani	0.75
uan	unan	0.08695652173913045
uani	unani	0.09523809523809525
⟬gu	⟬gun	0.05555555555555554
gu	gun	0.028985507246376805
ua	una	0.021978021978021976
u	un	0.0015420200462606013
an	nan	0.0082815734989648
nterr	nter	0.19230769230769232
erred	ered	0.2692307692307693
terre	tere	0.1153846153846154
erre	ere	0.25
terr	ter	0.16216216216216217
ted	tad	0.01428571428571428
tedl	tadl	0.07999999999999999
orted	ortad	0.0909090909090909
rted	rtad	0.08695652173913045
